"Male"|"15-34"|"Career, technical or professional training certificate"|"Education"|-1|-1|-1|-1|-1|-1|-1|35100|33300|32900|28000|32700|34100|31000
"Female"|"15-34"|"Career, technical or professional training certificate"|"Visual and performing arts, and communications technologies"|300|325|315|330|520|495|445|27000|25900|25300|24300|21600|20800|24800
"Female"|"15-34"|"Career, technical or professional training certificate"|"Humanities"|-1|-1|-1|-1|420|365|450|21800|20200|20400|21000|19200|18800|19000
"Female"|"15-34"|"Career, technical or professional training certificate"|"Social and behavioral sciences and law"|750|960|965|940|1185|1270|1200|34300|30800|31900|33200|30500|32500|33300
"Female"|"15-34"|"Career, technical or professional training certificate"|"Business, management and public administration"|1470|1940|1905|2150|2985|2935|2650|34400|33600|33900|32900|31300|32200|32200
"Female"|"15-34"|"Career, technical or professional training certificate"|"Physical and life sciences and technologies"|5|5|-1|0|5|0|0|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Career, technical or professional training certificate"|"Mathematics, computer and information sciences"|-1|110|-1|-1|100|100|140|35800|35500|39100|43300|34600|36300|34100
"Female"|"15-34"|"Career, technical or professional training certificate"|"Architecture, engineering, and related technologies"|440|515|520|635|835|945|980|34000|34700|35500|35000|29800|30700|32600
"Female"|"15-34"|"Career, technical or professional training certificate"|"Agriculture, natural resources and conservation"|105|115|-1|-1|110|170|155|25800|27800|31600|31700|24800|24400|23800
"Female"|"15-34"|"Career, technical or professional training certificate"|"Health and related fields"|3075|3775|3900|3725|6220|6015|5905|35700|36100|34500|35500|31100|30400|31700
"Female"|"15-34"|"Career, technical or professional training certificate"|"Personal, protective and transportation services"|785|860|960|830|1465|1440|1325|23500|24300|23400|24500|24200|24800|27500
"Female"|"15-34"|"Career, technical or professional training certificate"|"Other instructional programs"|-1|-1|0|-1|-1|0|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Career, technical or professional training diploma"|"Education"|815|935|905|975|1180|1230|1200|32300|32000|33400|31600|31000|31500|33400
"Female"|"15-34"|"Career, technical or professional training diploma"|"Visual and performing arts, and communications technologies"|1200|1195|1110|1275|2475|2570|2605|28500|28700|27300|28700|27500|28000|28800
"Female"|"15-34"|"Career, technical or professional training diploma"|"Humanities"|135|100|145|140|595|570|1105|28600|32900|26800|28700|29100|28200|30900
"Female"|"15-34"|"Career, technical or professional training diploma"|"Social and behavioral sciences and law"|1560|1785|1775|1825|5865|6205|5900|33100|34300|34200|33900|32500|33000|34600
"Female"|"15-34"|"Career, technical or professional training diploma"|"Business, management and public administration"|3850|4290|4270|4370|10035|10795|11470|35300|35000|35100|34900|32700|32800|34400
"Female"|"15-34"|"Career, technical or professional training diploma"|"Physical and life sciences and technologies"|200|150|145|140|455|570|555|38800|39800|37900|37700|32900|34300|36800
"Female"|"15-34"|"Career, technical or professional training diploma"|"Mathematics, computer and information sciences"|235|245|255|275|450|605|620|36600|37800|38300|37300|36100|36600|36700
"Female"|"15-34"|"Career, technical or professional training diploma"|"Architecture, engineering, and related technologies"|680|760|680|760|1535|1595|2015|45400|49600|46500|48200|40600|39700|41100
"Female"|"15-34"|"Career, technical or professional training diploma"|"Agriculture, natural resources and conservation"|310|310|335|350|535|570|630|33900|32800|39200|36600|33800|30300|34600
"Female"|"15-34"|"Career, technical or professional training diploma"|"Health and related fields"|4520|5025|5240|5255|10030|9985|10470|46100|46100|47200|45900|42600|42800|43400
"Female"|"15-34"|"Career, technical or professional training diploma"|"Personal, protective and transportation services"|600|650|600|660|2685|2660|2735|35800|34400|34300|33200|29400|30000|31400
"Female"|"15-34"|"Career, technical or professional training diploma"|"Other instructional programs"|-1|-1|-1|-1|-1|-1|-1|-1|-1|28700|46200|40100|38300|34500
"Female"|"15-34"|"Undergraduate degree"|"Education"|11185|11020|10805|10395|10115|9825|6960|43200|42900|42300|42500|43500|44600|48000
"Female"|"15-34"|"Undergraduate degree"|"Visual and performing arts, and communications technologies"|2760|2995|3035|3255|3560|3345|3340|26600|26300|27000|27800|28700|29300|30000
"Female"|"15-34"|"Undergraduate degree"|"Humanities"|5345|5700|5565|5660|5800|4725|4510|32600|31200|31800|32200|33200|33300|34600
"Female"|"15-34"|"Undergraduate degree"|"Social and behavioral sciences and law"|13110|13280|14060|15170|15905|16130|16155|35600|35600|35200|36000|35800|36400|37600
"Female"|"15-34"|"Undergraduate degree"|"Business, management and public administration"|12135|13060|13620|14295|14550|14470|15100|46400|46700|46100|45700|45600|46200|46700
"Female"|"15-34"|"Undergraduate degree"|"Physical and life sciences and technologies"|2985|3305|3290|3475|3660|3840|3930|38300|36900|35900|35600|35500|36000|37400
"Female"|"15-34"|"Undergraduate degree"|"Mathematics, computer and information sciences"|565|545|565|655|740|775|860|44800|49800|47100|45500|48400|51000|53400
"Female"|"15-34"|"Undergraduate degree"|"Architecture, engineering, and related technologies"|1770|1920|1905|2215|2185|2345|2555|61400|62200|62600|59900|58000|57200|58200
"Female"|"15-34"|"Undergraduate degree"|"Agriculture, natural resources and conservation"|705|845|940|1000|1045|1095|1105|40900|42400|42200|39600|40900|41200|42600
"Female"|"15-34"|"Undergraduate degree"|"Health and related fields"|9415|10210|10835|11140|11465|11730|12190|64100|64900|64500|63900|63200|62400|64000
"Female"|"15-34"|"Undergraduate degree"|"Personal, protective and transportation services"|300|265|345|365|415|525|585|40400|41600|40400|40500|41400|41300|41300
"Female"|"15-34"|"Undergraduate degree"|"Other instructional programs"|535|565|500|465|445|530|625|38700|35900|35300|36300|34700|36000|38200
"Female"|"15-34"|"Professional degree"|"Education"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Professional degree"|"Visual and performing arts, and communications technologies"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Professional degree"|"Humanities"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Professional degree"|"Social and behavioral sciences and law"|1575|1610|1620|1695|1745|1685|1730|65000|64500|63900|64800|63700|65200|65400
"Female"|"15-34"|"Professional degree"|"Business, management and public administration"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Professional degree"|"Physical and life sciences and technologies"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Professional degree"|"Mathematics, computer and information sciences"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Professional degree"|"Architecture, engineering, and related technologies"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Professional degree"|"Agriculture, natural resources and conservation"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Professional degree"|"Health and related fields"|2000|2005|1975|1865|1895|2020|1950|83300|87500|87200|87300|83300|86700|88000
"Female"|"15-34"|"Professional degree"|"Personal, protective and transportation services"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Professional degree"|"Other instructional programs"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Master's degree"|"Education"|1295|1315|1440|1490|1570|1630|1780|59800|61300|56700|57600|56500|57400|56000
"Female"|"15-34"|"Master's degree"|"Visual and performing arts, and communications technologies"|325|320|340|360|375|370|340|25800|27700|29200|27900|30600|29100|30300
"Female"|"15-34"|"Master's degree"|"Humanities"|600|585|575|505|590|545|570|40500|36700|36500|37200|37900|38600|38800
"Female"|"15-34"|"Master's degree"|"Social and behavioral sciences and law"|1905|2070|2170|2275|2300|2535|2565|50900|52200|49800|50800|48900|50400|51400
"Female"|"15-34"|"Master's degree"|"Business, management and public administration"|2845|2930|3055|3200|3620|3840|3815|64900|64300|64900|62400|61200|62800|62600
"Female"|"15-34"|"Master's degree"|"Physical and life sciences and technologies"|840|820|870|890|840|835|915|51000|50800|48700|46500|48400|48900|50200
"Female"|"15-34"|"Master's degree"|"Mathematics, computer and information sciences"|535|580|540|715|655|665|785|58200|54000|54500|58600|55900|57900|61500
"Female"|"15-34"|"Master's degree"|"Architecture, engineering, and related technologies"|870|965|1060|1250|1270|1430|1540|55600|57600|56300|55800|53800|55200|55100
"Female"|"15-34"|"Master's degree"|"Agriculture, natural resources and conservation"|455|410|455|535|550|520|590|51900|49300|49900|49700|47300|48400|49500
"Female"|"15-34"|"Master's degree"|"Health and related fields"|2160|2555|2670|2980|2925|3265|3195|66000|66300|63900|62400|64800|63900|63000
"Female"|"15-34"|"Master's degree"|"Personal, protective and transportation services"|5|-1|-1|-1|-1|-1|-1|-1|71500|-1|65300|60900|72900|67400
"Female"|"15-34"|"Master's degree"|"Other instructional programs"|-1|-1|-1|-1|-1|-1|-1|57200|45500|45700|54100|44700|48400|62700
"Female"|"15-34"|"Doctoral degree"|"Education"|-1|-1|-1|-1|-1|-1|-1|69100|63900|59400|80000|70600|48400|66100
"Female"|"15-34"|"Doctoral degree"|"Visual and performing arts, and communications technologies"|-1|-1|-1|-1|-1|-1|-1|-1|24100|-1|37000|40300|31900|24200
"Female"|"15-34"|"Doctoral degree"|"Humanities"|-1|-1|100|-1|-1|110|105|47200|49000|53400|43900|50600|42300|54900
"Female"|"15-34"|"Doctoral degree"|"Social and behavioral sciences and law"|305|360|405|430|405|440|450|68700|64200|64900|65900|64700|63200|67600
"Female"|"15-34"|"Doctoral degree"|"Business, management and public administration"|-1|-1|-1|-1|-1|-1|-1|-1|79800|-1|90400|101100|80200|88200
"Female"|"15-34"|"Doctoral degree"|"Physical and life sciences and technologies"|395|360|415|425|380|465|440|46600|49100|47900|47400|48700|55100|48400
"Female"|"15-34"|"Doctoral degree"|"Mathematics, computer and information sciences"|-1|-1|-1|-1|-1|-1|-1|67000|66200|57700|72500|61500|53000|57800
"Female"|"15-34"|"Doctoral degree"|"Architecture, engineering, and related technologies"|120|-1|115|120|170|200|200|65000|69300|60100|57900|61400|60400|61100
"Female"|"15-34"|"Doctoral degree"|"Agriculture, natural resources and conservation"|-1|-1|-1|-1|-1|-1|-1|62000|55300|55600|42500|44600|48900|48200
"Female"|"15-34"|"Doctoral degree"|"Health and related fields"|120|105|120|125|135|160|175|52400|59100|63400|60000|55500|68600|63000
"Female"|"15-34"|"Doctoral degree"|"Personal, protective and transportation services"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"15-34"|"Doctoral degree"|"Other instructional programs"|0|0|5|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Career, technical or professional training certificate"|"Education"|-1|-1|-1|-1|-1|-1|-1|38600|39200|59100|45400|44800|40900|39000
"Female"|"35-64"|"Career, technical or professional training certificate"|"Visual and performing arts, and communications technologies"|-1|-1|-1|-1|-1|-1|-1|-1|30000|32100|22500|34700|32400|40100
"Female"|"35-64"|"Career, technical or professional training certificate"|"Humanities"|5|-1|-1|5|-1|-1|-1|-1|-1|-1|-1|25300|27100|36300
"Female"|"35-64"|"Career, technical or professional training certificate"|"Social and behavioral sciences and law"|-1|-1|-1|-1|-1|-1|-1|42400|44300|50500|48100|40700|30700|52200
"Female"|"35-64"|"Career, technical or professional training certificate"|"Business, management and public administration"|230|200|185|195|325|305|230|58600|53100|57600|57100|63100|69700|51700
"Female"|"35-64"|"Career, technical or professional training certificate"|"Physical and life sciences and technologies"|-1|0|-1|-1|5|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Career, technical or professional training certificate"|"Mathematics, computer and information sciences"|125|150|150|-1|-1|-1|-1|52700|51700|49000|52600|47500|53300|48300
"Female"|"35-64"|"Career, technical or professional training certificate"|"Architecture, engineering, and related technologies"|1070|1230|1030|995|1420|1175|1030|51000|49500|54300|50400|46400|48400|47100
"Female"|"35-64"|"Career, technical or professional training certificate"|"Agriculture, natural resources and conservation"|-1|-1|-1|-1|-1|-1|-1|61000|52300|33400|54000|71600|38800|-1
"Female"|"35-64"|"Career, technical or professional training certificate"|"Health and related fields"|295|340|355|305|375|330|295|47700|50500|47000|46700|45200|43500|46600
"Female"|"35-64"|"Career, technical or professional training certificate"|"Personal, protective and transportation services"|290|270|235|250|370|380|385|57700|39800|43800|54400|41600|47100|52000
"Female"|"35-64"|"Career, technical or professional training certificate"|"Other instructional programs"|-1|5|-1|-1|-1|0|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Career, technical or professional training diploma"|"Education"|170|130|165|140|120|135|125|81200|71700|81900|76100|70600|77700|69100
"Female"|"35-64"|"Career, technical or professional training diploma"|"Visual and performing arts, and communications technologies"|-1|-1|-1|-1|-1|-1|-1|-1|43200|40100|41300|30400|29500|28000
"Female"|"35-64"|"Career, technical or professional training diploma"|"Humanities"|5|5|-1|-1|-1|-1|-1|-1|-1|-1|-1|40200|40600|43700
"Female"|"35-64"|"Career, technical or professional training diploma"|"Social and behavioral sciences and law"|-1|-1|-1|-1|145|165|175|44900|39900|45600|41700|30600|39800|36900
"Female"|"35-64"|"Career, technical or professional training diploma"|"Business, management and public administration"|205|315|260|245|625|610|625|43600|45100|45200|44000|39200|38000|41000
"Female"|"35-64"|"Career, technical or professional training diploma"|"Physical and life sciences and technologies"|-1|5|5|-1|-1|-1|-1|-1|-1|-1|-1|34700|42600|48100
"Female"|"35-64"|"Career, technical or professional training diploma"|"Mathematics, computer and information sciences"|-1|-1|-1|-1|180|200|210|45200|49700|50500|46800|46200|46300|45700
"Female"|"35-64"|"Career, technical or professional training diploma"|"Architecture, engineering, and related technologies"|305|440|440|405|995|1010|1100|61100|61000|61200|60300|48600|48000|47900
"Female"|"35-64"|"Career, technical or professional training diploma"|"Agriculture, natural resources and conservation"|-1|-1|-1|-1|-1|-1|-1|57000|41200|42800|48900|32200|42100|41800
"Female"|"35-64"|"Career, technical or professional training diploma"|"Health and related fields"|175|195|280|295|470|405|375|57700|56800|57700|58600|53000|55400|52900
"Female"|"35-64"|"Career, technical or professional training diploma"|"Personal, protective and transportation services"|-1|-1|-1|-1|155|135|160|49000|39100|45900|49600|44700|44300|47500
"Female"|"35-64"|"Career, technical or professional training diploma"|"Other instructional programs"|-1|-1|-1|-1|-1|5|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Undergraduate degree"|"Education"|705|765|650|670|605|585|340|51800|52300|50900|54600|50500|55800|65200
"Female"|"35-64"|"Undergraduate degree"|"Visual and performing arts, and communications technologies"|-1|-1|-1|-1|-1|-1|-1|39800|41900|36700|26900|31900|40200|39900
"Female"|"35-64"|"Undergraduate degree"|"Humanities"|345|315|310|290|250|310|275|52600|50400|47300|49600|45700|55800|53900
"Female"|"35-64"|"Undergraduate degree"|"Social and behavioral sciences and law"|300|310|315|375|325|380|390|50300|52700|52300|49500|50800|52000|51400
"Female"|"35-64"|"Undergraduate degree"|"Business, management and public administration"|655|690|620|690|750|700|735|58400|60500|64700|62300|61000|58400|59600
"Female"|"35-64"|"Undergraduate degree"|"Physical and life sciences and technologies"|-1|-1|-1|-1|-1|-1|-1|54800|61300|53400|61900|48800|43500|61600
"Female"|"35-64"|"Undergraduate degree"|"Mathematics, computer and information sciences"|120|120|130|140|120|120|100|65900|63000|69200|69200|64800|65300|68400
"Female"|"35-64"|"Undergraduate degree"|"Architecture, engineering, and related technologies"|255|260|265|340|320|320|320|70100|69700|69100|71600|64100|61900|65700
"Female"|"35-64"|"Undergraduate degree"|"Agriculture, natural resources and conservation"|-1|-1|-1|-1|-1|-1|-1|63500|55000|67500|60900|68900|44900|62300
"Female"|"35-64"|"Undergraduate degree"|"Health and related fields"|230|220|240|265|305|290|310|75200|78100|80700|77000|77000|76400|75200
"Female"|"35-64"|"Undergraduate degree"|"Personal, protective and transportation services"|-1|-1|-1|-1|-1|-1|-1|130200|118000|121400|111200|110900|113500|115700
"Female"|"35-64"|"Undergraduate degree"|"Other instructional programs"|-1|-1|-1|-1|-1|-1|-1|76400|76600|54500|53600|59100|60300|54300
"Female"|"35-64"|"Professional degree"|"Education"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Professional degree"|"Visual and performing arts, and communications technologies"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Professional degree"|"Humanities"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Professional degree"|"Social and behavioral sciences and law"|-1|-1|-1|-1|-1|115|-1|66200|68700|71100|82600|71300|55500|62600
"Female"|"35-64"|"Professional degree"|"Business, management and public administration"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Professional degree"|"Physical and life sciences and technologies"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Professional degree"|"Mathematics, computer and information sciences"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Professional degree"|"Architecture, engineering, and related technologies"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Professional degree"|"Agriculture, natural resources and conservation"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Professional degree"|"Health and related fields"|-1|-1|-1|-1|-1|-1|-1|75500|86900|85300|95700|83400|89000|98200
"Female"|"35-64"|"Professional degree"|"Personal, protective and transportation services"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Professional degree"|"Other instructional programs"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Master's degree"|"Education"|635|625|610|650|575|675|625|95800|96100|95900|95800|95700|91800|92100
"Female"|"35-64"|"Master's degree"|"Visual and performing arts, and communications technologies"|-1|-1|-1|-1|-1|-1|-1|41100|35000|38200|31500|26000|35000|32300
"Female"|"35-64"|"Master's degree"|"Humanities"|140|110|135|110|165|155|120|50400|50500|48700|49300|49700|56000|51200
"Female"|"35-64"|"Master's degree"|"Social and behavioral sciences and law"|285|300|320|330|320|325|300|72000|79200|74900|75700|72700|72900|64500
"Female"|"35-64"|"Master's degree"|"Business, management and public administration"|1775|1675|1790|1770|1710|1730|1795|103000|103900|105100|102500|104100|102800|101300
"Female"|"35-64"|"Master's degree"|"Physical and life sciences and technologies"|100|-1|-1|-1|-1|-1|-1|63100|70600|62900|58000|55900|47800|61400
"Female"|"35-64"|"Master's degree"|"Mathematics, computer and information sciences"|215|185|165|185|165|180|190|67300|68500|73700|76200|75000|78100|76400
"Female"|"35-64"|"Master's degree"|"Architecture, engineering, and related technologies"|660|515|575|620|535|495|445|73400|77700|75400|75200|71700|74100|71900
"Female"|"35-64"|"Master's degree"|"Agriculture, natural resources and conservation"|-1|-1|-1|115|-1|-1|-1|68500|64900|70000|75400|74100|51900|67100
"Female"|"35-64"|"Master's degree"|"Health and related fields"|200|165|190|210|240|255|215|93300|87600|95400|97800|93900|87800|92400
"Female"|"35-64"|"Master's degree"|"Personal, protective and transportation services"|-1|-1|-1|-1|-1|-1|-1|122000|103100|89300|105700|91400|82000|116000
"Female"|"35-64"|"Master's degree"|"Other instructional programs"|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|88900|86500|82400|79000
"Female"|"35-64"|"Doctoral degree"|"Education"|-1|-1|-1|-1|-1|-1|-1|100100|85200|91000|101300|101000|93200|89600
"Female"|"35-64"|"Doctoral degree"|"Visual and performing arts, and communications technologies"|-1|-1|-1|-1|-1|-1|-1|-1|-1|36500|43600|47100|24800|21600
"Female"|"35-64"|"Doctoral degree"|"Humanities"|-1|110|105|130|115|115|135|52400|60600|49400|49900|56800|45300|56000
"Female"|"35-64"|"Doctoral degree"|"Social and behavioral sciences and law"|145|165|165|170|190|185|195|80600|75600|81100|74900|76900|54300|74100
"Female"|"35-64"|"Doctoral degree"|"Business, management and public administration"|-1|-1|-1|-1|-1|-1|-1|105000|119100|106100|104500|110000|102800|98400
"Female"|"35-64"|"Doctoral degree"|"Physical and life sciences and technologies"|190|175|170|170|155|165|135|55100|52300|51000|56800|54900|59100|56700
"Female"|"35-64"|"Doctoral degree"|"Mathematics, computer and information sciences"|-1|-1|-1|-1|-1|-1|-1|80100|65300|77900|81900|65800|81500|81800
"Female"|"35-64"|"Doctoral degree"|"Architecture, engineering, and related technologies"|275|255|280|305|285|295|275|78600|82700|75500|84500|77200|66000|72000
"Female"|"35-64"|"Doctoral degree"|"Agriculture, natural resources and conservation"|-1|-1|-1|-1|-1|-1|-1|45800|47800|43500|73400|62200|56700|74500
"Female"|"35-64"|"Doctoral degree"|"Health and related fields"|-1|-1|-1|-1|-1|-1|-1|82800|87300|71100|80600|82900|92300|86000
"Female"|"35-64"|"Doctoral degree"|"Personal, protective and transportation services"|0|-1|-1|-1|5|-1|-1|-1|-1|-1|-1|-1|-1|-1
"Female"|"35-64"|"Doctoral degree"|"Other instructional programs"|-1|0|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
